#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
36,Austria,2659532,,14787,,2370487,,274258,197,292531,1626,158790421,17465897,9091455,Europe,3,615,0,,,30167
37,Denmark,2618025,,4584,,2215253,,398188,45,449372,787,125281483,21503988,5825965,Europe,2,1271,0,,,68347
38,Sweden,2441142,,17107,,2092483,39441,331552,73,239246,1677,18107257,1774613,10203496,Europe,4,596,1,,,32494
39,Greece,2405401,,25785,,2190692,,188924,417,232658,2494,65433870,6328977,10338775,Europe,4,401,0,,,18273
40,Iraq,2301590,,24975,,2241001,,35614,144,55174,599,17960033,430540,41715102,Asia,18,1670,2,,,854
41,Bangladesh,1942680,,29033,,1806689,,106958,1275,11605,173,13376734,79907,167404719,Asia,86,5766,13,,,639
42,Serbia,1908272,,15199,,1790931,,102142,110,219869,1751,8740109,1007028,8679112,Europe,5,571,1,,,11769
43,Hungary,1779174,,43752,,1566509,,168913,148,184950,4548,10733913,1115821,9619745,Europe,5,220,1,,,17559
44,Jordan,1623474,,13814,,1518754,,90906,786,156543,1332,16246059,1566525,10370763,Asia,6,751,1,,,8766
45,Georgia,1603007,,16138,,1491321,,95548,,403121,4058,15866586,3990097,3976491,Asia,2,246,0,,,24028
46,Pakistan,1508504,,30173,,1441528,,36803,1113,6617,132,26393595,115768,227986680,Asia,151,7556,9,,,161
47,Slovakia,1442194,,18453,,1222668,,201073,235,263944,3377,6371850,1166147,5464020,Europe,4,296,1,,,36799
48,Kazakhstan,1302059,,13592,,1266669,,21798,528,67998,710,11575012,604491,19148361,Asia,15,1409,2,,,1138
49,Ireland,1292212,,6475,,1163170,,122567,48,256949,1288,11317728,2250465,5029061,Europe,4,777,0,,,24372
50,Norway,1231766,,1598,,88952,,1141216,21,224308,291,9852076,1794092,5491401,Europe,4,3436,1,,,207819
51,Morocco,1160892,,15978,,1140157,,4757,293,30846,425,11237010,298583,37634516,Africa,32,2355,3,,,126
52,Bulgaria,1088520,,35482,,834344,,218694,503,158633,5171,9165927,1335779,6861859,Europe,6,193,1,,,31871
53,Cuba,1069387,,8494,,1058160,,2733,34,94509,751,12920253,1141852,11315172,North America,11,1332,1,,,242
54,Lebanon,1066840,,10079,,682977,,373784,186,157471,1488,4795578,707850,6774848,Asia,6,672,1,,,55172
55,Croatia,1054596,,15030,,1025051,,14515,106,259538,3699,4512457,1110524,4063359,Europe,4,270,1,,,3572
56,Tunisia,997754,,27773,,947817,,22164,222,82985,2310,4341110,361059,12023273,Africa,12,433,3,,,1843
57,Nepal,976865,,11935,,956413,,8517,100,32558,398,5416391,180524,30003688,Asia,31,2514,6,,,284
58,Belarus,917468,,6470,,906043,,4955,,97146,685,12427770,1315919,9444178,Europe,10,1460,1,,,525
59,Lithuania,900519,,8410,,806420,,85689,93,338615,3162,7741924,2911138,2659415,Europe,3,316,0,,,32221
60,Bolivia,893223,,21426,,787320,,84477,220,74831,1795,2669468,223639,11936484,South America,13,557,4,,,7077
61,Slovenia,891950,,6292,,841948,,43710,108,428944,3026,2569468,1235671,2079411,Europe,2,330,1,,,21020
62,UAE,879368,,2301,,832470,,44597,,87168,228,137349003,13614896,10088142,Asia,11,4384,0,,,4421
63,Uruguay,840511,,6977,,809798,,23736,122,240582,1997,5698831,1631194,3493657,South America,4,501,1,,,6794
64,Ecuador,827760,,35223,,N/A,N/A,N/A,759,45767,1947,2470170,136577,18086299,South America,22,513,7,,,19277
65,Costa Rica,802472,,7999,,659607,,134866,129,155184,1547,3635922,703123,5171103,North America,6,646,1,,,26081
66,Azerbaijan,785301,,9400,,764283,,11618,,76314,913,6551104,636621,10290425,Asia,13,1095,2,,,1129
67,Guatemala,776262,,16961,,714146,,45155,5,42042,919,3922624,212450,18463756,North America,24,1089,5,,,2446
68,Panama,755262,,8079,,740813,,6370,27,170598,1825,5513584,1245406,4427139,North America,6,548,1,,,1439
69,Saudi Arabia,744374,,8996,,722468,,12910,609,20844,252,40641112,1138060,35710863,Asia,48,3970,1,,,362
70,Singapore,710880,,1007,,650359,,59514,46,119950,170,23141120,3904690,5926493,Asia,8,5885,0,,,10042
71,Latvia,649504,,5230,,513598,,130676,76,350765,2824,6703408,3620178,1851679,Europe,3,354,0,,,70572
72,Sri Lanka,645037,,16190,,608719,,20128,,29916,751,6282076,291351,21561862,Asia,33,1332,3,,,934
73,Paraguay,641321,,18359,,608474,,14488,151,88124,2523,2526622,347182,7277515,South America,11,396,3,,,1991
74,Finland,637729,,2364,,46000,,589365,39,114803,426,9903704,1782855,5554968,Europe,9,2350,1,,,106097
75,Kuwait,619310,,2537,,606657,,10116,62,141554,580,7626573,1743191,4375065,Asia,7,1725,1,,,2312
76,Myanmar,586198,,19365,,533395,,33438,,10656,352,7100472,129068,55013516,Asia,94,2841,8,,,608
77,Palestine,575372,,5216,,553022,,17134,104,108612,985,3078533,581128,5297513,Asia,9,1016,2,,,3234
78,Dominican Republic,574071,,4368,,568031,,1672,40,52056,396,3103088,281384,11027938,North America,19,2525,4,,,152
79,Venezuela,514315,,5631,,501306,,7378,230,18172,199,3359014,118682,28302567,South America,55,5026,8,,,261
80,Bahrain,512306,,1453,,485005,,25848,14,284724,808,9385851,5216370,1799307,Asia,4,1238,0,,,14366
81,Moldova,501312,,11213,,475918,,14181,77,124753,2790,3009636,748956,4018443,Europe,8,358,1,,,3529
82,Libya,493548,,6250,,461102,,26196,128,70247,890,2419533,344374,7025895,Africa,14,1124,3,,,3728
83,Estonia,492149,,2225,,366927,,122997,27,370591,1675,3096210,2331462,1328012,Europe,3,597,0,,,92617
84,Egypt,482248,,24040,,412161,,46047,122,4570,228,3693367,34999,105526991,Africa,219,4390,29,,,436
85,Ethiopia,468674,,7460,,416704,,44510,86,3916,62,4501473,37615,119672008,Africa,255,16042,27,,,372
86,Mongolia,464045,,2168,,313256,,148621,192,137878,644,4030048,1197413,3365629,Asia,7,1552,1,,,44158
87,Armenia,419693,,8449,,400840,,10404,,141196,2842,2891784,972875,2972411,Asia,7,352,1,,,3500
88,Honduras,411212,,10720,,127663,,272829,105,40453,1055,1263329,124280,10165223,North America,25,948,8,,,26839
89,Oman,381381,,4242,,367204,,9935,57,71670,797,25000000,4698051,5321356,Asia,14,1254,0,,,1867
90,Bosnia and Herzegovina,370652,,15411,,192218,,163023,,114151,4746,1694736,521933,3247038,Europe,9,211,2,,,50207
91,Qatar,356671,,668,,352553,,3450,23,127028,238,3372268,1201034,2807805,Asia,8,4203,1,,,1229
92,Kenya,322930,,5639,,303248,,14043,4,5795,101,3368063,60435,55730036,Africa,173,9883,17,,,252
93,Cyprus,320160,,854,,124370,,194936,60,262017,699,9477138,7756029,1221906,Asia,4,1431,0,,,159534
94,Zambia,312707,,3952,,306846,,1909,3,16257,205,3268486,169923,19235057,Africa,62,4867,6,,,99
95,North Macedonia,297081,,9001,,283908,,4172,,142606,4321,1889266,906892,2083232,Europe,7,231,1,,,2003
96,Runion,292126,,640,,274185,,17301,40,322475,706,1424291,1572261,905887,Africa,3,1415,1,,,19098
97,Albania,271527,,3464,,265275,,2788,13,94523,1206,1742017,606426,2872595,Europe,11,829,2,,,971
98,Algeria,264855,,6831,,177437,,80587,14,5865,151,230861,5112,45160878,Africa,171,6611,196,,,1784
99,Botswana,263950,,2619,,259434,,1897,1,108614,1078,2026898,834060,2430159,Africa,9,928,1,,,781
100,Nigeria,254525,,3142,,249013,,2370,11,1186,15,4317621,20121,214587291,Africa,843,68296,50,,,11
101,Uzbekistan,236299,,1633,,232597,,2069,23,6895,48,1377915,40206,34271752,Asia,145,20987,25,,,60
102,Zimbabwe,235803,,5393,,225873,,4537,12,15492,354,2076831,136446,15220902,Africa,65,2822,7,,,298
103,Montenegro,230120,,2676,,225847,,1597,60,366318,4260,1168531,1860132,628198,Europe,3,235,1,,,2542
104,Mozambique,225038,,2192,,219321,,3525,13,6881,67,1268201,38779,32702989,Africa,145,14919,26,,,108
105,Kyrgyzstan,200478,,2956,,195056,,2466,131,29912,441,1907195,284560,6702266,Asia,33,2267,4,,,368
106,Luxembourg,181903,,988,,171378,,9537,8,282974,1537,4064929,6323529,642826,Europe,4,651,0,,,14836
107,Afghanistan,173395,,7593,,155749,,10053,1124,4294,188,889430,22028,40378143,Asia,233,5318,45,,,249
108,Hong Kong,171314,,659,,13232,,157423,16,22548,87,36260319,4772573,7597646,Asia,44,11529,0,,,20720
109,Maldives,169632,,297,,154246,,15089,25,304933,534,2183549,3925178,556293,Asia,3,1873,0,,,27124
110,Uganda,163250,,3588,,99990,,59672,56,3392,75,2457240,51056,48128415,Africa,295,13414,20,,,1240
111,Ghana,159124,,1442,,157133,,549,1,4950,45,2305405,71717,32145660,Africa,202,22292,14,,,17
112,Namibia,157210,,4007,,152694,,509,2,60072,1531,953850,364479,2617022,Africa,17,653,3,,,194
113,El Salvador,147786,,4068,,123870,,19848,153,22596,622,1693464,258925,6540376,North America,44,1608,4,,,3035
114,Laos,142609,,621,,7660,,134328,,19142,83,1000342,134270,7450238,Asia,52,11997,7,,,18030
115,Cambodia,129920,,3032,,123353,,3535,,7597,177,2859086,167180,17101809,Asia,132,5640,6,,,207
116,Rwanda,129489,,1457,,45522,,82510,1,9604,108,4832169,358388,13483084,Africa,104,9254,3,,,6120
117,Jamaica,127961,,2813,,76703,,48445,25,42903,943,848470,284477,2982561,North America,23,1060,4,,,16243
118,Trinidad and Tobago,127404,,3622,,102045,,21737,18,90551,2574,627706,446134,1406989,North America,11,388,2,,,15449
119,Guadeloupe,126642,,837,,2250,,123555,19,316418,2091,938039,2343709,400237,North America,3,478,0,,,308705
120,Iceland,123373,,61,,75685,,47627,2,357697,177,1742976,5053437,344909,Europe,3,5654,0,,,138086
121,Cameroon,119240,,1923,,117089,,228,13,4314,70,1751774,63382,27638422,Africa,232,14373,16,,,8
122,Martinique,112901,,876,,104,,111921,16,301244,2337,678821,1811237,374783,North America,3,428,1,,,298629
123,New Zealand,100821,14683,56,,18332,218,82433,,20156,11,6711198,1341676,5002100,Australia/Oceania,50,89323,1,2935,,16480
124,Angola,98701,,1899,,96622,,180,,2856,55,1424011,41209,34555986,Africa,350,18197,24,,,5
125,DRC,85999,,1335,,50930,,33734,,914,14,846704,9002,94061790,Africa,1094,70458,111,,,359
126,Senegal,85676,,1960,,83622,,94,2,4903,112,1013487,58002,17473411,Africa,204,8915,17,,,5
127,Malawi,85328,,2615,,75578,,7135,67,4278,131,546116,27378,19947226,Africa,234,7628,37,,,358
128,Ivory Coast,81467,,792,,79816,,859,,2967,29,1414287,51507,27458300,Africa,337,34670,19,,,31
129,Suriname,78123,31,1316,,49355,1,27452,3,131226,2211,228303,383489,595331,South America,8,452,3,52,,46112
130,French Guiana,77652,,391,,11254,,66007,6,249299,1255,591966,1900488,311481,South America,4,797,1,,,211913
131,Malta,71235,,604,,69505,,1126,3,160624,1362,1211456,2731648,443489,Europe,6,734,0,,,2539
132,Eswatini,69130,,1390,,67643,,97,11,58583,1178,477146,404346,1180043,Africa,17,849,2,,,82
133,French Polynesia,65583,,638,,N/A,N/A,N/A,7,231255,2250,,,283596,Australia/Oceania,4,445,,,,110880
134,Fiji,63756,,833,,61890,,1033,,70278,918,496558,547355,907196,Australia/Oceania,14,1089,2,,,1139
135,Madagascar,63659,,1366,,58677,,3616,61,2205,47,398434,13802,28867987,Africa,453,21133,72,,,125
136,Guyana,62891,,1220,,60929,,742,10,79324,1539,538535,679253,792834,South America,13,650,1,,,936
137,Sudan,61376,,3901,,40329,,17146,,1348,86,562941,12361,45542220,Africa,742,11674,81,,,376
138,Brunei,59447,,121,,31022,,28304,15,133766,272,712994,1604354,444412,Asia,7,3673,1,,,63689
139,Mauritania,58632,,979,,57602,,51,30,12085,202,743798,153306,4851716,Africa,83,4956,7,,,11
140,Belize,56597,,650,,54453,,1494,6,138187,1587,499451,1219458,409568,North America,7,630,1,,,3648
141,Cabo Verde,55882,,401,,55409,,72,23,98735,709,400982,708474,565980,Africa,10,1411,1,,,127
142,Barbados,55031,,315,,52253,,2463,,191108,1094,584756,2030706,287957,North America,5,914,0,,,8553
143,Syria,54480,,3071,,46933,,4476,,2993,169,146269,8035,18203608,Asia,334,5928,124,,,246
144,New Caledonia,53007,,299,,42318,,10390,35,182758,1031,98964,341208,290040,Australia/Oceania,5,970,3,,,35823
145,Channel Islands,50384,,143,,47633,,2608,,285437,810,1207943,6843288,176515,Europe,4,1234,0,,,14775
146,Gabon,47534,,303,,46155,,1076,1,20555,131,1569625,678734,2312576,Africa,49,7632,1,,,465
147,Papua New Guinea,41038,,638,,38856,,1544,7,4447,69,249149,27001,9227358,Australia/Oceania,225,14463,37,,,167
148,Seychelles,39181,,160,,38481,,540,,394354,1610,,,99355,Africa,3,621,,,,5435
149,Curaao,38933,,261,,38352,,320,3,235666,1580,492011,2978203,165204,North America,4,633,0,,,1937
150,Burundi,38063,,38,,773,,37252,,3051,3,345742,27712,12476142,Africa,328,328320,36,,,2986
151,Andorra,37999,,151,,37135,,713,14,490500,1949,249838,3224965,77470,Europe,2,513,0,,,9204
152,Togo,36798,,272,,36410,,116,,4279,32,689248,80149,8599568,Africa,234,31616,12,,,13
153,Mayotte,36662,,187,,2964,,33511,,129229,659,176919,623615,283699,Africa,8,1517,2,,,118122
154,Guinea,36393,,440,,32939,,3014,49,2652,32,587607,42823,13721693,Africa,377,31186,23,,,220
155,Faeroe Islands,34237,,28,,7693,,26516,5,696299,569,778000,15822656,49170,Europe,1,1756,0,,,539272
156,Aruba,33676,,211,,33406,,59,6,313218,1962,177885,1654498,107516,North America,3,510,1,,,549
157,Tanzania,33620,,798,,N/A,N/A,N/A,7,538,13,,,62546742,Africa,1860,78379,,,,522
158,Bahamas,33129,,771,,26221,,6137,9,82934,1930,220066,550905,399463,North America,12,518,2,,,15363
159,Lesotho,32612,,696,,23343,,8573,,15026,321,398053,183404,2170356,Africa,67,3118,5,,,3950
160,Mauritius,30858,,786,,27008,,3064,,24197,616,358675,281256,1275261,Africa,41,1622,4,,,2403
161,Mali,30378,,722,,29470,,186,,1432,34,620934,29269,21215000,Africa,698,29384,34,,,9
162,Haiti,30342,,820,,25210,,4312,,2608,70,132422,11384,11632543,North America,383,14186,88,,,371
163,Benin,26567,,163,,25506,,898,5,2100,13,604310,47778,12648180,Africa,476,77596,21,,,71
164,Somalia,26313,,1348,,13182,,11783,,1583,81,400466,24086,16626216,Africa,632,12334,42,,,709
165,Congo,23967,,378,,20178,,3411,,4174,66,347815,60567,5742662,Africa,240,15192,17,,,594
166,Timor-Leste,22668,,128,,22008,,532,9,16668,94,248770,182922,1359981,Asia,60,10625,5,,,391
167,Saint Lucia,22667,,358,,22092,,217,4,122514,1935,135214,730823,185016,North America,8,517,1,,,1173
168,Isle of Man,22660,,79,,22227,,354,,264170,921,150753,1757479,85778,Europe,4,1086,1,,,4127
169,Burkina Faso,20751,,375,,20309,,67,,950,17,248995,11395,21850832,Africa,1053,58269,88,,,3
170,Taiwan,20433,,853,,18338,,1242,,855,36,11566532,484196,23888131,Asia,1169,28005,2,,,52
171,Cayman Islands,19373,,17,,8553,,10803,2,289154,254,222773,3325020,66999,North America,3,3941,0,,,161241
172,Nicaragua,18004,,220,,4225,,13559,,2665,33,,,6754976,North America,375,30704,,,,2007
173,Tajikistan,17388,,124,,17263,,1,,1758,13,,,9891902,Asia,569,79773,,,,0.1
174,South Sudan,16955,,137,,13250,,3568,1,1486,12,338083,29628,11410893,Africa,673,83291,34,,,313
175,Equatorial Guinea,15877,,182,,15653,,42,5,10734,123,273437,184860,1479157,Africa,93,8127,5,,,28
176,Djibouti,15547,,189,,15352,,6,,15366,187,284842,281528,1011772,Africa,65,5353,4,,,6
177,Gibraltar,15313,,101,,14599,,613,10,454743,2999,513118,15237810,33674,Europe,2,333,0,,,18204
178,San Marino,14207,,112,,13703,,392,4,417252,3289,134668,3955123,34049,Europe,2,304,0,,,11513
179,CAR,14187,,113,,6859,,7215,2,2855,23,81294,16361,4968679,Africa,350,43971,61,,,1452
180,Grenada,13679,,216,,13258,,205,4,120641,1905,136411,1203067,113386,North America,8,525,1,,,1808
181,Bhutan,12194,,6,,7910,,4278,,15521,8,1975337,2514213,785668,Asia,64,130945,0,,,5445
182,Gambia,11924,,365,,11461,,98,4,4715,144,135608,53623,2528901,Africa,212,6928,19,,,39
183,Liechtenstein,11809,,78,,11187,,544,7,308257,2036,80413,2099063,38309,Europe,3,491,0,,,14200
184,Yemen,11769,,2134,,8689,,946,23,381,69,265253,8581,30912295,Asia,2627,14486,117,,,31
185,Greenland,11715,,16,,2761,,8938,9,205768,281,164926,2896844,56933,North America,5,3558,0,,,156992
186,Bermuda,11490,,123,,11150,,217,,185631,1987,795082,12845243,61897,North America,5,503,0,,,3506
187,Dominica,11016,,57,,10563,,396,,152403,789,165338,2287402,72282,North America,7,1268,0,,,5479
188,Saint Martin,9877,,63,,1399,,8415,7,248434,1585,78366,1971125,39757,North America,4,631,1,,,211661
189,Eritrea,9700,,103,,9593,,4,,2674,28,23693,6531,3627634,Africa,374,35220,153,,,1
190,Sint Maarten,9548,,85,,9420,,43,10,218585,1946,62056,1420663,43681,North America,5,514,1,,,984
191,Monaco,9377,,51,,9140,,186,4,236185,1285,54960,1384313,39702,Europe,4,778,1,,,4685
192,Niger,8751,,307,,8432,,12,1,341,12,228471,8906,25654408,Africa,2932,83565,112,,,0.5
193,Comoros,8033,,160,,7855,,18,,8923,178,,,900236,Africa,112,5626,,,,20
194,Guinea-Bissau,8001,,167,,6978,,856,6,3913,82,123632,60458,2044914,Africa,256,12245,17,,,419
195,Sierra Leone,7665,,125,,N/A,N/A,N/A,,930,15,259958,31528,8245280,Africa,1076,65962,32,,,331
196,Caribbean Netherlands,7564,,31,,7444,,89,,284083,1164,30126,1131450,26626,North America,4,859,1,,,3343
197,Antigua and Barbuda,7437,,135,,7253,,49,1,74916,1360,18901,190398,99271,North America,13,735,5,,,494
198,Liberia,7360,,290,,5747,,1323,2,1401,55,139824,26612,5254248,Africa,714,18118,38,,,252
199,Chad,7246,,190,,4874,,2182,,421,11,191341,11121,17204990,Africa,2374,90553,90,,,127
200,Solomon Islands,6937,,96,,1732,,5109,4,9706,134,5117,7159,714735,Australia/Oceania,103,7445,140,,,7148
201,St. Vincent Grenadines,6739,,106,,6591,,42,,60427,950,98160,880177,111523,North America,17,1052,1,,,377
202,British Virgin Islands,6074,,62,,N/A,N/A,N/A,6,198731,2029,99936,3269729,30564,North America,5,493,0,,,3043
203,Sao Tome and Principe,5934,,72,,5852,,10,,26269,319,29036,128540,225891,Africa,38,3137,8,,,44
204,Turks and Caicos,5867,,36,,5787,,44,4,148216,909,419792,10605093,39584,North America,7,1100,0,,,1112
205,Saint Kitts and Nevis,5530,,42,,5480,,8,1,102746,780,65141,1210304,53822,North America,10,1281,1,,,149
206,St. Barth,3758,,6,,N/A,N/A,N/A,,378564,604,56491,5690642,9927,North America,3,1655,0,,,331419
207,Palau,3726,,6,,2942,,778,10,204310,329,36384,1995065,18237,Australia/Oceania,5,3040,1,,,42661
208,Kiribati,2914,,11,,2051,,852,4,23791,90,,,122481,Australia/Oceania,42,11135,,,,6956
209,Anguilla,2528,,9,,2506,,13,4,166043,591,51382,3374844,15225,North America,6,1692,0,,,854
210,Saint Pierre Miquelon,1070,,1,,1049,,20,1,186184,174,17358,3020358,5747,North America,5,5747,0,,,3480
211,Diamond Princess,712,,13,,699,,0,,,,,,,,,,,,,
212,Wallis and Futuna,454,,7,,438,,9,,41602,641,20508,1879227,10913,Australia/Oceania,24,1559,1,,,825
213,Tonga,355,,,,177,,178,,3297,,,,107677,Australia/Oceania,303,,,,,1653
214,Montserrat,163,,2,,161,,0,,32620,400,7796,1560136,4997,North America,31,2499,1,,,
215,Falkland Islands,109,,,,N/A,N/A,N/A,,29888,,8632,2366877,3647,South America,33,,0,,,6581
216,Macao,81,,,,79,,2,,122,,5318,8009,663981,Asia,8197,,125,,,3
217,Samoa,33,,,,3,,30,,165,,,,200596,Australia/Oceania,6079,,,,,150
218,Vatican City,29,,,,28,,1,,36070,,,,804,Europe,28,,,,,1244
219,Vanuatu,18,,1,,6,,11,,56,3,23000,72097,319013,Australia/Oceania,17723,319013,14,,,34
220,Western Sahara,10,,1,,8,,1,,16,2,,,621622,Africa,62162,621622,,,,2
221,Cook Islands,10,,,,3,,7,,568,,1309,74413,17591,Australia/Oceania,1759,,13,,,398
222,MS Zaandam,9,,2,,7,,0,,,,,,,,,,,,,
223,Marshall Islands,7,,,,7,,0,,117,,,,59851,Australia/Oceania,8550,,,,,
224,Saint Helena,2,,,,2,,0,,327,,,,6107,Africa,3054,,,,,
225,Micronesia,1,,,,1,,0,,9,,,,117018,Australia/Oceania,117018,,,,,
226,China,109326,234,4636,,101936,68,2754,21,76,3,160000000,111163,1439323776,Asia,13165,310467,9,0.2,,2
,Total:,94810761,3519,1401192,72,65626841,8480,27782728,14461,,,,,,North America,,,,,,
,Total:,116317563,162160,1346806,156,107214373,17538,7756384,31089,,,,,,Asia,,,,,,
,Total:,54221552,31,1257289,,47772346,,5191917,13359,,,,,,South America,,,,,,
,Total:,155571147,,1705670,,131941163,,21924314,14709,,,,,,Europe,,,,,,
,Total:,11519359,,249260,,10607313,,662786,1845,,,,,,Africa,,,,,,
,Total:,3543464,27501,7754,10,3165180,218,370530,205,,,,,,Australia/Oceania,,,,,,
,Total:,721,,15,,706,,0,0,,,,,,,,,,,,
,Total:,435984567,193211,5967986,238,366327922,171496,63688659,75668,55932.8,765.6,,,,All,,,,,,
