#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
39,Greece,2421664,16263,25860,75,2190692,,205112,413,234231,2501,65534935,6338752,10338775,Europe,4,400,0,1573,7,19839
40,Iraq,2302793,1203,24989,14,2243644,2643,34160,148,55203,599,17973630,430866,41715102,Asia,18,1669,2,29,0.3,819
41,Bangladesh,1943577,897,29037,4,1814665,7976,99875,1275,11610,173,13401339,80054,167404719,Asia,86,5765,12,5,0.02,597
42,Serbia,1910975,2703,15241,42,1802008,11077,93726,104,220181,1756,8754776,1008718,8679112,Europe,5,569,1,311,5,10799
43,Hungary,1787544,8370,43949,197,1588843,22334,154752,132,185820,4569,10784987,1121130,9619745,Europe,5,219,1,870,20,16087
44,Jordan,1631708,8234,13835,21,1535778,17024,82095,713,157337,1334,16285726,1570350,10370763,Asia,6,750,1,794,2,7916
45,Georgia,1605472,2465,16163,25,1504161,12840,85148,,403741,4065,15880724,3993653,3976491,Asia,2,246,0,620,6,21413
46,Pakistan,1509360,856,30178,5,1443284,1756,35898,1052,6620,132,26426952,115914,227986680,Asia,151,7555,9,4,0.02,157
47,Slovakia,1446922,4728,18485,32,1231220,8512,197217,234,264809,3383,6380675,1167762,5464020,Europe,4,296,1,865,6,36094
48,Kazakhstan,1302322,263,13596,4,1267502,833,21224,528,68012,710,11575012,604491,19148361,Asia,15,1408,2,14,0.2,1108
49,Ireland,1300422,2277,6497,22,1168261,5091,125664,47,258581,1292,11377091,2262269,5029061,Europe,4,774,0,453,4,24988
50,Norway,1231766,,1598,,88952,,1141216,21,224308,291,9852076,1794092,5491401,Europe,4,3436,1,,,207819
51,Morocco,1160975,83,15988,10,1140720,563,4267,293,30849,425,11237010,298583,37634516,Africa,32,2354,3,2,0.3,113
52,Bulgaria,1091279,2759,35581,99,840177,5833,215521,473,159035,5185,9188343,1339046,6861859,Europe,6,193,1,402,14,31409
53,Cuba,1069862,475,8494,,1058640,480,2728,34,94551,751,12920253,1141852,11315172,North America,11,1332,1,42,,241
54,Lebanon,1068710,1870,10091,12,682977,,375642,186,157747,1489,4795578,707850,6774848,Asia,6,671,1,276,2,55447
55,Croatia,1054794,198,15069,39,1027821,2770,11904,98,259587,3709,4512457,1110524,4063359,Europe,4,270,1,49,10,2930
56,Tunisia,998230,476,27784,11,950873,3056,19573,222,83025,2311,4343907,361292,12023273,Africa,12,433,3,40,0.9,1628
57,Nepal,976984,119,11936,1,956813,400,8235,100,32562,398,5421609,180698,30003688,Asia,31,2514,6,4,0.03,274
58,Belarus,919736,2268,6480,10,908132,2089,5124,,97387,686,12438809,1317088,9444178,Europe,10,1457,1,240,1,543
59,Lithuania,902554,1923,8421,8,808647,2175,85486,95,339381,3166,7746771,2912961,2659415,Europe,3,316,0,723,3,32145
60,Bolivia,893330,107,21432,6,788463,1143,83435,220,74840,1796,2669468,223639,11936484,South America,13,557,4,9,0.5,6990
61,Slovenia,892606,656,6306,14,845577,3629,40723,104,429259,3033,2570219,1236032,2079411,Europe,2,330,1,315,7,19584
62,UAE,879973,605,2301,,834041,1571,43631,,87228,228,137766535,13656284,10088142,Asia,11,4384,0,60,,4325
63,Uruguay,842462,1951,6985,8,812907,3109,22570,119,241140,1999,5705619,1633137,3493657,South America,4,500,1,558,2,6460
64,Ecuador,827760,,35223,,N/A,N/A,N/A,759,45767,1947,2470170,136577,18086299,South America,22,513,7,,,19277
65,Costa Rica,802472,,7999,,659607,,134866,129,155184,1547,3635922,703123,5171103,North America,6,646,1,,,26081
66,Azerbaijan,785670,369,9417,17,765373,1090,10880,,76350,915,6554964,636996,10290425,Asia,13,1093,2,36,2,1057
67,Guatemala,776991,,16971,,716900,,43120,5,42082,919,3922624,212450,18463756,North America,24,1088,5,,,2335
68,Panama,755262,,8079,,740813,,6370,27,170598,1825,5513584,1245406,4427139,North America,6,548,1,,,1439
69,Saudi Arabia,745027,653,8998,2,723549,1081,12480,601,20863,252,40704052,1139823,35710863,Asia,48,3969,1,18,0.06,349
70,Singapore,724424,13544,1019,12,669243,18884,54162,32,122235,172,23141120,3904690,5926493,Asia,8,5816,0,2285,2,9139
71,Latvia,653120,3616,5239,9,513598,,134283,76,352718,2829,6711057,3624309,1851679,Europe,3,353,0,1953,5,72520
72,Sri Lanka,646034,997,16222,32,608924,205,20888,,29962,752,6282076,291351,21561862,Asia,33,1329,3,46,1,969
73,Paraguay,641321,,18359,,608474,,14488,151,88124,2523,2526622,347182,7277515,South America,11,396,3,,,1991
74,Finland,637757,28,2366,2,46000,,589391,35,114808,426,9927154,1787077,5554968,Europe,9,2348,1,5,0.4,106102
75,Kuwait,619894,584,2538,1,608143,1486,9213,56,141688,580,7645362,1747485,4375065,Asia,7,1724,1,133,0.2,2106
76,Myanmar,587891,1693,19368,3,534774,1379,33749,,10686,352,7120830,129438,55013516,Asia,94,2840,8,31,0.05,613
77,Palestine,576078,706,5226,10,555027,2005,15825,104,108745,987,3078533,581128,5297513,Asia,9,1014,2,133,2,2987
78,Dominican Republic,574556,264,4368,,568322,291,1866,40,52100,396,3115197,282482,11027938,North America,19,2525,4,24,,169
79,Bahrain,514883,2577,1454,1,487781,2776,25648,16,286156,808,9397068,5222604,1799307,Asia,3,1237,0,1432,0.6,14254
80,Venezuela,514795,,5633,,502418,,6744,230,18189,199,3359014,118682,28302567,South America,55,5024,8,,,238
81,Moldova,501800,488,11216,3,476641,723,13943,96,124874,2791,3024067,752547,4018443,Europe,8,358,1,121,0.7,3470
82,Libya,494446,898,6261,11,463762,2660,24423,129,70375,891,2423118,344884,7025895,Africa,14,1122,3,128,2,3476
83,Estonia,494430,2281,2236,11,368812,1885,123382,25,372308,1684,3100487,2334683,1328012,Europe,3,594,0,1718,8,92907
84,Egypt,482248,,24040,,412161,,46047,122,4570,228,3693367,34999,105526991,Africa,219,4390,29,,,436
85,Ethiopia,468727,53,7462,2,417161,457,44104,86,3917,62,4505854,37652,119672008,Africa,255,16038,27,0.4,0.02,369
86,Mongolia,464211,166,2168,,313256,,148787,192,137927,644,4030048,1197413,3365629,Asia,7,1552,1,49,,44208
87,Armenia,419832,139,8461,12,401677,837,9694,,141243,2847,2894588,973818,2972411,Asia,7,351,1,47,4,3261
88,Honduras,411212,,10720,,127663,,272829,105,40453,1055,1263329,124280,10165223,North America,25,948,8,,,26839
89,Oman,382244,863,4244,2,368677,1473,9323,60,71832,798,25000000,4698051,5321356,Asia,14,1254,0,162,0.4,1752
90,Bosnia and Herzegovina,371202,135,15459,24,192218,,163525,,114320,4761,1699911,523527,3247038,Europe,9,210,2,42,7,50361
91,Qatar,356982,311,670,2,353139,586,3173,20,127139,239,3374531,1201840,2807805,Asia,8,4191,1,111,0.7,1130
92,Kenya,322946,16,5639,,303261,13,14046,4,5795,101,3371198,60492,55730036,Africa,173,9883,17,0.3,,252
93,Cyprus,322516,2356,856,2,124370,,197290,60,263945,701,9477138,7756029,1221906,Asia,4,1427,0,1928,2,161461
94,Zambia,312750,43,3952,,307102,256,1696,1,16259,205,3270113,170008,19235057,Africa,62,4867,6,2,,88
95,North Macedonia,297262,181,9010,9,284756,848,3496,,142693,4325,1890628,907546,2083232,Europe,7,231,1,87,4,1678
96,Runion,292126,,640,,274185,,17301,40,322475,706,1424291,1572261,905887,Africa,3,1415,1,,,19098
97,Albania,271563,36,3469,5,265588,313,2506,13,94536,1208,1743290,606869,2872595,Europe,11,828,2,13,2,872
98,Algeria,264936,81,6835,4,177513,76,80588,11,5866,151,230861,5112,45160878,Africa,170,6607,196,2,0.09,1784
99,Botswana,263950,,2619,,259434,,1897,1,108614,1078,2026898,834060,2430159,Africa,9,928,1,,,781
100,Nigeria,254525,,3142,,249013,,2370,11,1186,15,4317621,20121,214587291,Africa,843,68296,50,,,11
101,Uzbekistan,236405,106,1635,2,232918,321,1852,23,6898,48,1377915,40206,34271752,Asia,145,20961,25,3,0.06,54
102,Zimbabwe,235975,,5394,,226069,,4512,12,15503,354,2078325,136544,15220902,Africa,65,2822,7,,,296
103,Montenegro,230207,87,2680,4,226015,168,1512,60,366456,4266,1169541,1861739,628198,Europe,3,234,1,138,6,2407
104,Mozambique,225047,9,2192,,219430,109,3425,13,6882,67,1268833,38799,32702989,Africa,145,14919,26,0.3,,105
105,Hong Kong,205780,34466,744,85,13232,,191804,16,27085,98,36260319,4772573,7597646,Asia,37,10212,0,4536,11,25245
106,Kyrgyzstan,200500,22,2957,1,195161,105,2382,131,29915,441,1907195,284560,6702266,Asia,33,2267,4,3,0.1,355
107,Luxembourg,183177,1274,991,3,173718,2340,8468,6,284956,1542,4069682,6330923,642826,Europe,4,649,0,1982,5,13173
108,Afghanistan,173659,94,7598,2,156326,407,9735,1124,4301,188,890731,22060,40378143,Asia,233,5314,45,2,0.05,241
109,Maldives,170192,560,297,,154864,618,15031,25,305939,534,2187033,3931441,556293,Asia,3,1873,0,1007,,27020
110,Uganda,163266,16,3588,,99995,5,59683,35,3392,75,2460535,51124,48128415,Africa,295,13414,20,0.3,,1240
111,Ghana,159674,550,1442,,157623,490,609,1,4967,45,2321483,72218,32145660,Africa,201,22292,14,17,,19
112,Namibia,157225,15,4007,,152694,,524,2,60078,1531,955455,365092,2617022,Africa,17,653,3,6,,200
113,El Salvador,147786,,4068,,123870,,19848,153,22596,622,1693464,258925,6540376,North America,44,1608,4,,,3035
114,Laos,142743,134,621,,7660,,134462,,19160,83,1000342,134270,7450238,Asia,52,11997,7,18,,18048
115,Cambodia,130276,356,3032,,123772,419,3472,,7618,177,2859086,167180,17101809,Asia,131,5640,6,21,,203
116,Iceland,129844,1099,62,1,75685,,54097,2,376459,180,1754901,5088012,344909,Europe,3,5563,0,3186,3,156844
117,Rwanda,129502,13,1457,,45522,,82523,1,9605,108,4845030,359341,13483084,Africa,104,9254,3,1.0,,6120
118,Jamaica,127986,25,2813,,76987,284,48186,25,42911,943,851460,285479,2982561,North America,23,1060,4,8,,16156
119,Trinidad and Tobago,127404,,3622,,102045,,21737,18,90551,2574,627706,446134,1406989,North America,11,388,2,,,15449
120,Guadeloupe,126642,,837,,2250,,123555,19,316418,2091,938039,2343709,400237,North America,3,478,0,,,308705
121,Cameroon,119240,,1923,,117089,,228,13,4314,70,1751774,63382,27638422,Africa,232,14373,16,,,8
122,Martinique,112901,,876,,104,,111921,16,301244,2337,678821,1811237,374783,North America,3,428,1,,,298629
123,New Zealand,100821,14683,56,,18332,218,82433,,20156,11,6711198,1341676,5002100,Australia/Oceania,50,89323,1,2935,,16480
124,Angola,98741,40,1900,1,96680,58,161,,2857,55,1428954,41352,34555986,Africa,350,18187,24,1,0.03,5
125,DRC,86018,19,1335,,50930,,33753,,914,14,846704,9002,94061790,Africa,1094,70458,111,0.2,,359
126,Senegal,85693,17,1960,,83631,9,102,2,4904,112,1014840,58079,17473411,Africa,204,8915,17,1.0,,6
127,Malawi,85339,11,2615,,75600,22,7124,67,4278,131,546965,27421,19947226,Africa,234,7628,36,0.6,,357
128,Ivory Coast,81483,16,793,1,79892,76,798,,2968,29,1417847,51636,27458300,Africa,337,34626,19,0.6,0.04,29
129,Suriname,78123,31,1316,,49355,1,27452,3,131226,2211,228303,383489,595331,South America,8,452,3,52,,46112
130,French Guiana,77652,,391,,11254,,66007,6,249299,1255,591966,1900488,311481,South America,4,797,1,,,211913
131,Malta,71275,40,605,1,69566,61,1104,3,160714,1364,1211456,2731648,443489,Europe,6,733,0,90,2,2489
132,Eswatini,69160,30,1390,,67675,32,95,11,58608,1178,477592,404724,1180043,Africa,17,849,2,25,,81
133,French Polynesia,65583,,638,,N/A,N/A,N/A,7,231255,2250,,,283596,Australia/Oceania,4,445,,,,110880
134,Fiji,63930,2,834,1,61908,18,1188,,70470,919,497039,547885,907196,Australia/Oceania,14,1088,2,2,1,1310
135,Madagascar,63659,,1366,,58677,,3616,61,2205,47,398434,13802,28867987,Africa,453,21133,72,,,125
136,Brunei,63542,4095,125,4,33512,2490,29905,14,142980,281,712994,1604354,444412,Asia,7,3555,1,9214,9,67291
137,Guyana,62891,,1220,,60929,,742,10,79324,1539,538535,679253,792834,South America,13,650,1,,,936
138,Sudan,61458,82,3908,7,40329,,17221,,1349,86,562941,12361,45542220,Africa,741,11654,81,2,0.2,378
139,Mauritania,58633,1,979,,57604,2,50,30,12085,202,745392,153635,4851716,Africa,83,4956,7,0.2,,10
140,Belize,56597,,650,,54453,,1494,6,138187,1587,499451,1219458,409568,North America,7,630,1,,,3648
141,Cabo Verde,55886,4,401,,55414,5,71,23,98742,709,400982,708474,565980,Africa,10,1411,1,7,,125
142,Barbados,55165,134,316,1,52864,611,1985,,191574,1097,585575,2033550,287957,North America,5,911,0,465,3,6893
143,Syria,54480,,3071,,46933,,4476,,2993,169,146269,8035,18203608,Asia,334,5928,124,,,246
144,New Caledonia,54177,1170,299,,46473,4155,7405,32,186791,1031,98964,341208,290040,Australia/Oceania,5,970,3,4034,,25531
145,Channel Islands,51002,618,143,,48104,471,2755,,288939,810,1209938,6854590,176515,Europe,3,1234,0,3501,,15608
146,Gabon,47534,,303,,46155,,1076,1,20555,131,1569625,678734,2312576,Africa,49,7632,1,,,465
147,Papua New Guinea,41038,,638,,38856,,1544,7,4447,69,249149,27001,9227358,Australia/Oceania,225,14463,37,,,167
148,Seychelles,39181,,160,,38481,,540,,394354,1610,,,99355,Africa,3,621,,,,5435
149,Curaao,38933,,261,,38352,,320,3,235666,1580,492011,2978203,165204,North America,4,633,0,,,1937
150,Burundi,38063,,38,,773,,37252,,3051,3,345742,27712,12476142,Africa,328,328320,36,,,2986
151,Andorra,37999,,151,,37135,,713,14,490500,1949,249838,3224965,77470,Europe,2,513,0,,,9204
152,Togo,36798,,272,,36410,,116,,4279,32,689248,80149,8599568,Africa,234,31616,12,,,13
153,Mayotte,36662,,187,,2964,,33511,,129229,659,176919,623615,283699,Africa,8,1517,2,,,118122
154,Guinea,36393,,440,,32939,,3014,49,2652,32,587607,42823,13721693,Africa,377,31186,23,,,220
155,Faeroe Islands,34237,,28,,7693,,26516,5,696299,569,778000,15822656,49170,Europe,1,1756,0,,,539272
156,Aruba,33676,,211,,33406,,59,6,313218,1962,177885,1654498,107516,North America,3,510,1,,,549
157,Tanzania,33620,,798,,N/A,N/A,N/A,7,538,13,,,62546742,Africa,1860,78379,,,,522
158,Bahamas,33135,6,771,,26221,,6143,9,82949,1930,220353,551623,399463,North America,12,518,2,15,,15378
159,Lesotho,32612,,696,,23343,,8573,,15026,321,398053,183404,2170356,Africa,67,3118,5,,,3950
160,Mauritius,30858,,786,,27008,,3064,,24197,616,358675,281256,1275261,Africa,41,1622,4,,,2403
161,Mali,30381,3,722,,29498,28,161,,1432,34,621663,29303,21215000,Africa,698,29384,34,0.1,,8
162,Haiti,30342,,820,,25210,,4312,,2608,70,132422,11384,11632543,North America,383,14186,88,,,371
163,Benin,26567,,163,,25506,,898,5,2100,13,604310,47778,12648180,Africa,476,77596,21,,,71
164,Somalia,26313,,1348,,13182,,11783,,1583,81,400466,24086,16626216,Africa,632,12334,42,,,709
165,Congo,23967,,378,,20178,,3411,,4174,66,347815,60567,5742662,Africa,240,15192,17,,,594
166,Saint Lucia,22694,27,358,,22180,88,156,4,122660,1935,135644,733147,185016,North America,8,517,1,146,,843
167,Timor-Leste,22693,25,128,,22140,132,425,9,16686,94,248770,182922,1359981,Asia,60,10625,5,18,,313
168,Isle of Man,22660,,79,,22227,,354,,264170,921,150753,1757479,85778,Europe,4,1086,1,,,4127
169,Burkina Faso,20751,,375,,20309,,67,,950,17,248995,11395,21850832,Africa,1053,58269,88,,,3
170,Taiwan,20489,56,853,,18386,48,1250,,858,36,11589121,485141,23888131,Asia,1166,28005,2,2,,52
171,Cayman Islands,19373,,17,,8553,,10803,2,289154,254,222773,3325020,66999,North America,3,3941,0,,,161241
172,Nicaragua,18004,,220,,4225,,13559,,2665,33,,,6754976,North America,375,30704,,,,2007
173,Tajikistan,17388,,124,,17263,,1,,1758,13,,,9891902,Asia,569,79773,,,,0.1
174,South Sudan,16973,18,137,,13271,21,3565,1,1487,12,340487,29839,11410893,Africa,672,83291,34,2,,312
175,Equatorial Guinea,15884,7,182,,15664,11,38,5,10739,123,273437,184860,1479157,Africa,93,8127,5,5,,26
176,Djibouti,15547,,189,,15352,,6,,15366,187,285109,281792,1011772,Africa,65,5353,4,,,6
177,Gibraltar,15428,115,101,,14832,233,495,10,458158,2999,514605,15281968,33674,Europe,2,333,0,3415,,14700
178,San Marino,14369,162,112,,13994,291,263,4,422009,3289,136485,4008488,34049,Europe,2,304,0,4758,,7724
179,CAR,14187,,113,,6859,,7215,2,2855,23,81294,16361,4968679,Africa,350,43971,61,,,1452
180,Grenada,13679,,216,,13258,,205,4,120641,1905,136411,1203067,113386,North America,8,525,1,,,1808
181,Bhutan,12702,508,6,,8291,381,4405,,16167,8,1983905,2525119,785668,Asia,62,130945,0,647,,5607
182,Liechtenstein,12001,93,78,,11485,298,438,4,313268,2036,80413,2099063,38309,Europe,3,491,0,2428,,11433
183,Gambia,11939,15,365,,11559,98,15,4,4721,144,137657,54434,2528901,Africa,212,6928,18,6,,6
184,Yemen,11771,2,2135,1,8693,4,943,23,381,69,265253,8581,30912295,Asia,2626,14479,117,0.06,0.03,31
185,Greenland,11715,,18,2,2761,,8936,7,205768,316,164926,2896844,56933,North America,5,3163,0,,35,156956
186,Bermuda,11490,,123,,11150,,217,,185631,1987,795082,12845243,61897,North America,5,503,0,,,3506
187,Dominica,11108,92,57,,10712,149,339,,153676,789,167204,2313218,72282,North America,7,1268,0,1273,,4690
188,Saint Martin,9877,,63,,1399,,8415,7,248434,1585,78366,1971125,39757,North America,4,631,1,,,211661
189,Eritrea,9701,1,103,,9594,1,4,,2674,28,23693,6531,3627634,Africa,374,35220,153,0.3,,1
190,Sint Maarten,9548,,85,,9420,,43,10,218585,1946,62056,1420663,43681,North America,5,514,1,,,984
191,Monaco,9411,34,51,,9190,50,170,4,237041,1285,54960,1384313,39702,Europe,4,778,1,856,,4282
192,Niger,8754,3,307,,8432,,15,1,341,12,228839,8920,25654408,Africa,2931,83565,112,0.1,,0.6
193,Comoros,8033,,160,,7855,,18,,8923,178,,,900236,Africa,112,5626,,,,20
194,Guinea-Bissau,8001,,167,,6978,,856,6,3913,82,123632,60458,2044914,Africa,256,12245,17,,,419
195,Sierra Leone,7665,,125,,N/A,N/A,N/A,,930,15,259958,31528,8245280,Africa,1076,65962,32,,,331
196,Caribbean Netherlands,7564,,31,,7444,,89,,284083,1164,30126,1131450,26626,North America,4,859,1,,,3343
197,Antigua and Barbuda,7437,,135,,7253,,49,1,74916,1360,18901,190398,99271,North America,13,735,5,,,494
198,Liberia,7360,,290,,5747,,1323,2,1401,55,139824,26612,5254248,Africa,714,18118,38,,,252
199,Chad,7246,,190,,4874,,2182,,421,11,191341,11121,17204990,Africa,2374,90553,90,,,127
200,Solomon Islands,7049,112,99,3,1757,25,5193,3,9862,139,5117,7159,714735,Australia/Oceania,101,7220,140,157,4,7266
201,St. Vincent Grenadines,6740,1,106,,6604,13,30,,60436,950,98236,880859,111523,North America,17,1052,1,9,,269
202,British Virgin Islands,6074,,62,,N/A,N/A,N/A,6,198731,2029,99936,3269729,30564,North America,5,493,0,,,3043
203,Sao Tome and Principe,5934,,72,,5852,,10,,26269,319,29036,128540,225891,Africa,38,3137,8,,,44
204,Turks and Caicos,5867,,36,,5787,,44,4,148216,909,419792,10605093,39584,North America,7,1100,0,,,1112
205,Saint Kitts and Nevis,5530,,42,,5480,,8,1,102746,780,65141,1210304,53822,North America,10,1281,1,,,149
206,Palau,3781,55,6,,3140,198,635,5,207326,329,36979,2027691,18237,Australia/Oceania,5,3040,0,3016,,34819
207,St. Barth,3758,,6,,N/A,N/A,N/A,,378564,604,56491,5690642,9927,North America,3,1655,0,,,331419
208,Kiribati,2914,,11,,2051,,852,4,23791,90,,,122481,Australia/Oceania,42,11135,,,,6956
209,Anguilla,2528,,9,,2506,,13,4,166043,591,51382,3374844,15225,North America,6,1692,0,,,854
210,Saint Pierre Miquelon,1070,,1,,1049,,20,1,186184,174,17358,3020358,5747,North America,5,5747,0,,,3480
211,Diamond Princess,712,,13,,699,,0,,,,,,,,,,,,,
212,Wallis and Futuna,454,,7,,438,,9,,41602,641,20508,1879227,10913,Australia/Oceania,24,1559,1,,,825
213,Tonga,355,,,,177,,178,,3297,,,,107677,Australia/Oceania,303,,,,,1653
214,Montserrat,164,,2,,161,,1,,32820,400,8359,1672804,4997,North America,30,2499,1,,,200
215,Falkland Islands,109,,,,N/A,N/A,N/A,,29888,,8632,2366877,3647,South America,33,,0,,,6581
216,Macao,81,,,,79,,2,,122,,5318,8009,663981,Asia,8197,,125,,,3
217,Samoa,33,,,,3,,30,,165,,,,200596,Australia/Oceania,6079,,,,,150
218,Vatican City,29,,,,28,,1,,36070,,,,804,Europe,28,,,,,1244
219,Cook Islands,25,,,,4,,21,,1421,,1309,74413,17591,Australia/Oceania,704,,13,,,1194
220,Vanuatu,18,,1,,6,,11,,56,3,23000,72097,319013,Australia/Oceania,17723,319013,14,,,34
221,Western Sahara,10,,1,,8,,1,,16,2,,,621622,Africa,62162,621622,,,,2
222,MS Zaandam,9,,2,,7,,0,,,,,,,,,,,,,
223,Marshall Islands,7,,,,7,,0,,117,,,,59851,Australia/Oceania,8550,,,,,
224,Saint Helena,2,,,,2,,0,,327,,,,6107,Africa,3054,,,,,
225,Micronesia,1,,,,1,,0,,9,,,,117018,Australia/Oceania,117018,,,,,
