#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
26,Bolivia,110148,999,4578,69,47050,1654,58520,71,9417,391,234304,20032,11696291,South America,106,2555,50
27,Ecuador,109030,741,6368,46,95025,147,7637,386,6166,360,311310,17606,17682007,South America,162,2777,57
28,Ukraine,108415,1658,2318,25,52870,,53227,177,2481,53,1436206,32870,43693004,Europe,403,18849,30
29,Israel,106460,1988,859,12,83822,2180,21779,427,11575,93,2180096,237029,9197590,Asia,86,10707,4
30,Kazakhstan,104902,184,1523,,93405,807,9974,221,5577,81,2291327,121816,18809710,Asia,179,12350,8
31,Egypt,97478,,5280,,66817,,25381,41,950,51,135000,1316,102611592,Africa,1053,19434,760
32,Dominican Republic,92217,609,1585,12,62460,902,28172,242,8488,146,350033,32220,10863994,North America,118,6854,31
33,Panama,87485,,1906,,62185,,23394,154,20229,441,308435,71321,4324625,North America,49,2269,14
34,Sweden,86891,,5814,5,N/A,N/A,N/A,22,8596,575,1030010,101894,10108688,Europe,116,1739,10
35,Oman,84652,143,642,5,79147,235,4863,151,16518,125,309212,60336,5124854,Asia,61,7983,17
36,Belgium,82092,156,9996,4,18242,17,53854,89,7079,862,2144563,184921,11597214,Europe,141,1160,5
37,Kuwait,81573,613,519,1,73402,477,7652,95,19060,121,595049,139038,4279766,Asia,52,8246,7
38,Romania,80390,1060,3367,58,35816,299,41207,490,4183,175,1679614,87399,19217747,Europe,239,5708,11
39,Belarus,70727,82,652,6,69097,172,978,,7485,69,1480047,156638,9448849,Europe,134,14492,6
40,Guatemala,69651,1118,2630,19,57891,156,9130,5,3877,146,225758,12568,17963221,North America,258,6830,80
41,UAE,67621,339,377,1,58754,172,8490,,6825,38,6629995,669159,9907954,Asia,147,26281,1
42,Netherlands,67543,415,6207,5,N/A,N/A,N/A,55,3941,362,1455274,84902,17140615,Europe,254,2761,12
43,Poland,63073,763,1977,17,42784,336,18312,76,1667,52,2577726,68121,37840271,Europe,600,19140,15
44,Japan,62507,,1181,,49340,,11986,259,494,9,1333884,10551,126416901,Asia,2022,107042,95
45,Singapore,56435,31,27,,54816,229,1592,,9635,5,1745928,298083,5857192,Asia,104,216933,3
46,Portugal,55912,192,1805,4,41021,141,13086,41,5486,177,1945123,190845,10192137,Europe,182,5647,5
47,Honduras,55479,968,1683,29,8556,24,45240,47,5588,170,135216,13620,9927457,North America,179,5899,73
48,Morocco,54528,1276,955,35,38293,815,15280,31,1475,26,1802170,48740,36974869,Africa,678,38717,21
49,Nigeria,52548,,1004,,39257,,12287,7,254,5,379542,1835,206858331,Africa,3937,206034,545
50,Bahrain,50076,357,186,1,46673,362,3217,32,29291,109,1058509,619158,1709594,Asia,34,9191,2
51,Ghana,43717,95,270,7,41843,148,1604,5,1403,9,436253,13998,31165447,Africa,713,115428,71
52,Ethiopia,43688,1545,709,17,15796,534,27183,290,379,6,794686,6888,115364208,Africa,2641,162714,145
53,Kyrgyzstan,43245,119,1057,,36925,310,5263,24,6613,162,267718,40937,6539777,Asia,151,6187,24
54,Armenia,42936,111,858,4,36475,426,5603,,14485,289,196873,66420,2964083,Asia,69,3455,15
55,Algeria,42228,370,1456,10,29369,,11403,41,960,33,,,43965072,Africa,1041,30196,
56,Venezuela,40338,,337,,31080,,8921,86,1419,12,1706093,60024,28423554,South America,705,84343,17
57,Switzerland,40262,202,2002,1,34400,,3860,15,4647,231,948439,109468,8664061,Europe,215,4328,9
58,Uzbekistan,39641,293,284,4,35869,318,3488,249,1182,8,1377915,41083,33539892,Asia,846,118098,24
59,Afghanistan,38070,16,1397,8,28440,80,8233,31,975,36,101377,2596,39052669,Asia,1026,27955,385
60,Azerbaijan,35559,133,521,2,33190,86,1848,,3502,51,885279,87196,10152733,Asia,286,19487,11
61,Costa Rica,35305,842,376,14,13072,314,21857,144,6921,74,133005,26074,5101016,North America,144,13567,38
62,Moldova,34358,530,960,15,23869,299,9529,575,8520,238,183923,45610,4032524,Europe,117,4201,22
63,Nepal,33533,855,164,7,19119,313,14250,,1148,6,904802,30973,29212293,Asia,871,178124,32
64,Kenya,32803,246,559,5,19055,160,13189,44,608,10,429513,7963,53939546,Africa,1644,96493,126
65,Serbia,30820,106,705,4,29132,104,983,36,3530,81,885575,101418,8731942,Europe,283,12386,10
66,Ireland,28201,85,1777,,23364,,3060,5,5702,359,782633,158238,4945912,Europe,175,2783,6
67,Austria,25706,211,733,,21888,231,3085,23,2852,81,1110089,123150,9014100,Europe,351,12298,8
68,Australia,25053,137,525,8,19603,,4925,42,981,21,5789846,226667,25543410,Australia/Oceania,1020,48654,4
69,El Salvador,24986,175,678,9,12717,225,11591,304,3849,104,300534,46299,6491120,North America,260,9574,22
70,Czechia,22414,233,416,1,16650,274,5348,22,2092,39,852414,79576,10711994,Europe,478,25750,13
71,Palestine,19678,465,133,,13162,1292,6383,,3845,26,214862,41980,5118188,Asia,260,38483,24
72,Cameroon,18973,211,410,2,16540,,2023,30,712,15,149000,5593,26638785,Africa,1404,64973,179
73,Bosnia and Herzegovina,18326,297,560,13,12081,220,5685,,5591,171,174907,53364,3277651,Europe,179,5853,19
74,S. Korea,17945,280,310,1,14286,67,3349,38,350,6,1825837,35608,51275895,Asia,2857,165406,28
75,Ivory Coast,17562,56,114,,15908,275,1540,,663,4,122079,4612,26470171,Africa,1507,232194,217
76,Denmark,16480,83,623,,14465,155,1392,3,2844,108,2244803,387350,5795279,Europe,352,9302,3
77,Bulgaria,15589,203,572,9,10601,104,4416,64,2246,82,380606,54840,6940296,Europe,445,12133,18
78,Madagascar,14475,73,178,,13492,56,805,75,521,6,55726,2005,27790833,Africa,1920,156128,499
79,North Macedonia,13799,126,573,5,10210,60,3016,7,6623,275,140093,67244,2083361,Europe,151,3636,15
80,Lebanon,13687,532,138,12,3723,19,9826,75,2007,20,476823,69908,6820724,Asia,498,49426,14
81,Paraguay,13602,,219,,7649,,5734,66,1904,31,175652,24583,7145399,South America,525,32627,41
82,Senegal,13056,43,274,2,8715,120,4067,45,777,16,138648,8250,16805651,Africa,1287,61334,121
83,Sudan,12974,71,819,1,6557,19,5598,,295,19,401,9,43994021,Africa,3391,53717,109711
84,Libya,11281,272,203,4,1112,16,9966,,1639,29,96524,14020,6884949,Africa,610,33916,71
85,Zambia,11148,,280,,10208,,660,,604,15,106795,5787,18455547,Africa,1656,65913,173
86,Norway,10426,31,264,,9150,,1012,1,1921,49,640575,118023,5427553,Europe,521,20559,8
87,DRC,9891,49,251,,8972,19,668,,110,3,,,89936697,Africa,9093,358314,
88,Malaysia,9285,11,125,,8971,6,189,8,286,4,1182845,36477,32426766,Asia,3492,259414,27
89,Guinea,9128,52,57,2,8040,112,1031,24,692,4,21504,1631,13182488,Africa,1444,231272,613
90,Greece,8987,168,243,1,3804,,4940,31,863,23,872550,83777,10415181,Europe,1159,42861,12
91,French Guiana,8904,29,56,,8399,36,449,17,29703,187,50286,167750,299767,South America,34,5353,6
92,Albania,8759,154,259,5,4530,117,3970,19,3044,90,53475,18585,2877316,Europe,328,11109,54
93,Croatia,8530,219,175,2,6124,198,2231,9,2080,43,154159,37587,4101338,Europe,481,23436,27
94,Gabon,8409,,53,,6959,,1397,2,3766,24,109360,48971,2233153,Africa,266,42135,20
95,Tajikistan,8379,33,67,,7179,37,1133,,876,7,,,9568029,Asia,1142,142806,
96,Haiti,8112,2,196,,5624,,2292,,710,17,22501,1970,11422938,North America,1408,58280,508
97,Finland,7981,43,335,,7100,,546,1,1440,60,574141,103598,5542026,Europe,694,16543,10
98,Luxembourg,7794,,124,,7106,,564,1,12422,198,730208,1163765,627453,Europe,81,5060,1
99,Maldives,7047,135,28,1,4439,142,2580,12,13004,52,105855,195334,541917,Asia,77,19354,5
100,Mauritania,6928,,158,,6282,,488,3,1485,34,69161,14820,4666759,Africa,674,29536,67
101,Zimbabwe,6196,126,166,11,4961,11,1069,,416,11,149748,10054,14894448,Africa,2404,89726,99
102,Namibia,6160,130,57,1,2732,169,3371,11,2418,22,53387,20956,2547530,Africa,414,44694,48
103,Malawi,5423,4,170,1,3066,7,2187,4,282,9,42902,2235,19199230,Africa,3540,112937,448
104,Djibouti,5383,,60,,5282,9,41,,5437,61,65651,66308,990093,Africa,184,16502,15
105,Hungary,5215,24,614,1,3716,21,885,7,540,64,400442,41468,9656583,Europe,1852,15727,24
106,Equatorial Guinea,4926,,83,,3795,,1048,2,3495,59,50481,35820,1409280,Africa,286,16979,28
107,Hong Kong,4711,19,77,,4108,56,526,27,628,10,780415,103972,7506029,Asia,1593,97481,10
108,CAR,4679,,61,,1755,,2863,2,966,13,30775,6356,4841887,Africa,1035,79375,157
109,Montenegro,4378,,84,,3420,,874,,6970,134,45840,72985,628078,Europe,143,7477,14
110,Nicaragua,4311,,133,,2913,,1265,,650,20,,,6636138,North America,1539,49896,
111,Eswatini,4304,,85,,2936,,1283,11,3704,73,28694,24695,1161938,Africa,270,13670,40
112,Congo,3979,,78,,1742,,2159,,719,14,,,5537206,Africa,1392,70990,
113,Cuba,3744,27,91,,3102,23,551,3,331,8,369889,32660,11325560,North America,3025,124457,31
114,Suriname,3632,,60,,2758,,814,21,6183,102,6929,11796,587412,South America,162,9790,85
115,Cabo Verde,3568,36,37,,2673,74,858,,6407,66,74177,133202,556877,Africa,156,15051,8
116,Rwanda,3537,231,15,1,1806,21,1716,,272,1,378014,29084,12997384,Africa,3675,866492,34
117,Mozambique,3508,68,21,,1809,148,1678,,112,0.7,89158,2841,31377195,Africa,8944,1494152,352
118,Slovakia,3452,28,33,,2167,14,1252,10,632,6,312822,57293,5460045,Europe,1582,165456,17
119,Thailand,3402,5,58,,3229,7,115,1,49,0.8,749213,10730,69826484,Asia,20525,1203905,93
120,Somalia,3275,6,95,2,2443,,737,,205,6,,,15954903,Africa,4872,167946,
121,Mayotte,3237,,39,,2964,,234,1,11825,142,13000,47490,273743,Africa,85,7019,21
122,Tunisia,3069,176,71,,1456,2,1542,8,259,6,129104,10907,11836879,Africa,3857,166717,92
123,Sri Lanka,2971,12,12,,2816,5,143,1,139,0.6,208397,9726,21426767,Asia,7212,1785564,103
124,Mali,2708,,125,,2025,,558,,133,6,34574,1700,20331704,Africa,7508,162654,588
125,Lithuania,2694,21,85,,1785,19,824,5,992,31,613324,225797,2716267,Europe,1008,31956,4
126,Slovenia,2686,21,133,,2139,17,414,,1292,64,152063,73143,2078982,Europe,774,15631,14
127,Gambia,2686,101,90,3,601,111,1995,,1107,37,11925,4915,2426106,Africa,903,26957,203
128,South Sudan,2507,3,47,,1290,,1170,,224,4,12044,1074,11213024,Africa,4473,238575,931
129,Uganda,2426,64,25,3,1267,19,1134,,53,0.5,355057,7729,45939238,Africa,18936,1837570,129
130,Syria,2365,72,95,3,533,14,1737,,135,5,,,17560569,Asia,7425,184848,
131,Estonia,2294,19,64,,2038,13,192,,1729,48,142160,107155,1326671,Europe,578,20729,9
132,Angola,2283,61,102,2,977,100,1204,24,69,3,64747,1962,33006817,Africa,14458,323596,510
133,Guinea-Bissau,2149,,33,,1015,,1101,5,1088,17,1500,760,1974571,Africa,919,59835,1316
134,Benin,2115,,39,,1705,,371,,174,3,107057,8798,12167646,Africa,5753,311991,114
135,Iceland,2077,4,10,,1953,7,114,,6081,29,203085,594556,341574,Europe,164,34157,2
136,Sierra Leone,2001,4,69,,1569,12,363,,250,9,,,8000162,Africa,3998,115944,
137,Yemen,1924,8,557,2,1091,1,276,,64,19,120,4,29919278,Asia,15551,53715,249327
138,Bahamas,1798,,46,,634,,1118,83,4566,117,10170,25825,393800,North America,219,8561,39
139,Jordan,1716,77,14,,1344,9,358,3,168,1,763137,74685,10218115,Asia,5955,729865,13
140,Malta,1705,38,10,,1029,52,666,,3860,23,177518,401878,441721,Europe,259,44172,2
141,New Zealand,1690,7,22,,1539,1,129,9,338,4,701504,140242,5002100,Australia/Oceania,2960,227368,7
142,Aruba,1670,42,8,1,565,104,1097,5,15632,75,19604,183500,106834,North America,64,13354,5
143,Jamaica,1612,83,16,,819,,777,3,544,5,54055,18243,2963112,North America,1838,185195,55
144,Botswana,1562,,3,,199,,1360,1,662,1,106284,45066,2358415,Africa,1510,786138,22
145,Uruguay,1533,,42,,1295,,196,4,441,12,161637,46507,3475547,South America,2267,82751,22
146,Cyprus,1451,,20,,878,,553,5,1200,17,280445,232028,1208670,Asia,833,60434,4
147,Georgia,1429,8,19,1,1150,13,260,,358,5,341166,85548,3987993,Asia,2791,209894,12
148,Latvia,1342,5,33,,1135,42,174,,713,18,240533,127745,1882918,Europe,1403,57058,8
149,Burkina Faso,1338,,55,,1050,,233,,64,3,,,20983146,Africa,15682,381512,
150,Togo,1309,14,27,,919,5,363,2,158,3,60343,7265,8306150,Africa,6345,307635,138
151,Liberia,1295,5,82,,821,2,392,,255,16,,,5074480,Africa,3919,61884,
152,Runion,1292,48,6,,692,,594,3,1442,7,35419,39518,896265,Africa,694,149378,25
153,Trinidad and Tobago,1184,85,15,,178,13,991,6,846,11,20101,14356,1400172,North America,1183,93345,70
154,Niger,1173,1,69,,1084,,20,,48,3,9052,372,24324790,Africa,20737,352533,2687
155,Andorra,1060,,53,,877,,130,1,13716,686,137457,1778596,77284,Europe,73,1458,1
156,Lesotho,1049,34,30,,472,,547,,489,14,13330,6215,2144777,Africa,2045,71493,161
157,Guyana,1029,,31,,510,,488,13,1307,39,7234,9190,787122,South America,765,25391,109
158,Vietnam,1029,7,27,,592,5,410,,11,0.3,1009145,10354,97468499,Asia,94722,3609944,97
159,Chad,995,8,77,1,871,1,47,,60,5,,,16491240,Africa,16574,214172,
160,Sao Tome and Principe,892,,15,,832,,45,,4059,68,3492,15891,219744,Africa,246,14650,63
161,Guadeloupe,771,,15,,289,,467,6,1927,37,26290,65703,400134,North America,519,26676,15
162,Belize,730,17,10,,48,3,672,8,1831,25,6768,16977,398667,North America,546,39867,59
163,Diamond Princess,712,,13,,651,,48,4,,,,,,,,,
164,San Marino,710,6,42,,658,1,10,,20918,1237,6678,196747,33942,Europe,48,808,5
165,Channel Islands,620,4,48,,545,,27,,3561,276,68985,396236,174101,Europe,281,3627,3
166,Tanzania,509,,21,,183,,305,7,8,0.4,,,59970394,Africa,117820,2855733,
167,Myanmar,504,30,6,,341,,157,,9,0.1,146037,2681,54464298,Asia,108064,9077383,373
168,Taiwan,487,,7,,457,,23,,20,0.3,86023,3611,23823312,Asia,48919,3403330,277
169,Martinique,464,,16,,98,,350,2,1237,43,12227,32586,375221,North America,809,23451,31
170,Burundi,430,,1,,345,,84,,36,0.08,22093,1850,11939708,Africa,27767,11939708,540
171,Papua New Guinea,419,18,4,,232,,183,,47,0.4,14676,1636,8971357,Australia/Oceania,21411,2242839,611
172,Comoros,417,,7,,396,,14,,478,8,,,872239,Africa,2092,124606,
173,Faeroe Islands,411,1,,,344,7,67,5,8406,,88779,1815856,48891,Europe,119,,1
174,Sint Maarten,408,,17,,147,,244,8,9500,396,2184,50852,42948,North America,105,2526,20
175,Turks and Caicos,383,,2,,102,,279,3,9873,52,2083,53694,38794,North America,101,19397,19
176,French Polynesia,372,,,,148,,224,2,1323,,9912,35255,281151,Australia/Oceania,756,,28
177,Mauritius,347,,10,,335,,2,,273,8,205285,161376,1272088,Africa,3666,127209,6
178,Isle of Man,336,,24,,312,,0,,3948,282,9483,111432,85101,Europe,253,3546,9
179,Eritrea,315,9,,,276,2,39,,89,,,,3553589,Africa,11281,,
180,Mongolia,298,,,,289,,9,1,91,,50613,15403,3285943,Asia,11027,,65
181,Cambodia,273,,,,263,,10,1,16,,89953,5369,16752757,Asia,61365,,186
182,Gibraltar,256,8,,,203,,53,,7599,,31240,927306,33689,Europe,132,,1
183,Cayman Islands,205,,1,,202,,2,,3114,15,34208,519602,65835,North America,321,65835,2
184,Saint Martin,176,,5,,52,,119,11,4541,129,2449,63182,38761,North America,220,7752,16
185,Bermuda,168,,9,,150,,9,,2699,145,39372,632553,62243,North America,370,6916,2
186,Barbados,161,,7,,132,,22,,560,24,15717,54682,287428,North America,1785,41061,18
187,Bhutan,156,1,,,117,2,39,,202,,86859,112386,772860,Asia,4954,,9
188,Brunei,144,1,3,,139,,2,,329,7,49856,113801,438099,Asia,3042,146033,9
189,Seychelles,136,4,,,127,1,9,,1382,,,,98438,Africa,724,,
190,Monaco,121,6,1,,85,1,35,1,3080,25,51953,1322498,39284,Europe,325,39284,1
191,Liechtenstein,102,2,1,,94,4,7,,2674,26,900,23594,38145,Europe,374,38145,42
192,Antigua and Barbuda,94,,3,,89,,2,1,959,31,1775,18103,98050,North America,1043,32683,55
193,St. Vincent Grenadines,58,,,,56,,2,,523,,3039,27380,110993,North America,1914,,37
194,Curaao,47,4,1,,34,,12,,286,6,1080,6578,164194,North America,3493,164194,152
195,Macao,46,,,,46,,0,,71,,4071,6257,650629,Asia,14144,,160
196,Fiji,28,,1,,23,,4,,31,1,6693,7458,897414,Australia/Oceania,32051,897414,134
197,British Virgin Islands,26,5,1,,8,,17,,859,33,2092,69132,30261,North America,1164,30261,14
198,Saint Lucia,26,,,,25,,1,,141,,4946,26917,183753,North America,7067,,37
199,Timor-Leste,26,,,,25,,1,,20,,5146,3892,1322049,Asia,50848,,257
200,Grenada,24,,,,24,,0,,213,,6252,55523,112601,North America,4692,,18
201,New Caledonia,23,,,,23,,0,,80,,12237,42801,285904,Australia/Oceania,12431,,23
202,Laos,22,,,,21,1,1,,3,,37151,5095,7290945,Asia,331407,,196
203,Dominica,20,,,,18,,2,,278,,2022,28078,72013,North America,3601,,36
204,Saint Kitts and Nevis,17,,,,17,,0,,319,,1430,26852,53255,North America,3133,,37
205,St. Barth,16,,,,9,,7,,1619,,1699,171929,9882,North America,618,,6
206,Greenland,14,,,,14,,0,,247,,6591,116069,56785,North America,4056,,9
207,Montserrat,13,,1,,12,,0,,2604,200,61,12220,4992,North America,384,4992,82
208,Caribbean Netherlands,13,,,,7,,6,,495,,424,16147,26259,North America,2020,,62
209,Falkland Islands,13,,,,13,,0,,3721,,2256,645678,3494,South America,269,,2
210,Vatican City,12,,,,12,,0,,14981,,,,801,Europe,67,,
211,Western Sahara,10,,1,,8,,1,,17,2,,,599406,Africa,59941,599406,
212,MS Zaandam,9,,2,,,,7,,,,,,,,,,
213,Saint Pierre Miquelon,5,,,,1,,4,,864,,,,5790,North America,1158,,
214,Anguilla,3,,,,3,,0,,200,,662,44066,15023,North America,5008,,23
215,China,84981,14,4634,,79961,36,386,11,59,3,90410000,62814,1439323776,Asia,16937,310601,16
,Total:,7028998,40138,261431,1387,3969845,25809,2797722,20896,,,,,,North America,,,
,Total:,5862210,45964,192056,1322,4471311,79935,1198843,14971,,,,,,South America,,,
,Total:,6475052,91195,133292,1577,5160097,86725,1181663,18936,,,,,,Asia,,,
,Total:,3407057,21130,205967,398,2003551,8601,1197539,5561,,,,,,Europe,,,
,Total:,1207020,7059,28310,259,932075,6855,246635,1258,,,,,,Africa,,,
,Total:,27585,162,552,8,21568,1,5465,53,,,,,,Australia/Oceania,,,
,Total:,721,,15,,651,,55,4,,,,,,,,,
,Total:,24008643,205648,821623,4951,16559098,207926,6627922,61679,3080.1,105.4,,,,All,,,
